t,src,I,Tr
1984.439999999996,43924.53942186068,22.49249793178736,0.0
1984.479999999996,44514.02984847726,23.133382130162172,0.0
1984.519999999996,45111.43016224694,23.79252719742634,0.0
1984.5599999999959,45716.84645998452,24.470453444945697,0.0
1984.5999999999958,46330.38626047687,25.167696009444,0.0
1984.6399999999958,46952.15852350905,25.884805275425457,0.0
1984.6799999999957,47582.27366914397,26.622347309633433,0.0
1984.7199999999957,48220.84359725908,27.380904307888294,0.0
1984.7599999999957,48867.98170734353,28.161075054657104,0.0
1984.7999999999956,49523.802918559115,28.963475395717964,0.0
1984.8399999999956,50188.42369006857,29.78873872429208,0.0
1984.8799999999956,50861.962041634804,30.63751648102733,0.0
1984.9199999999955,51544.537574494476,31.51047866822794,0.0
1984.9599999999955,52236.27149250976,32.40831437873629,0.0
1984.9999999999955,52937.28662360179,33.33173233988423,0.0
1985.0399999999954,53647.70742216565,34.29355286068805,0.0
1985.0799999999954,54367.65998930112,35.285398379866265,0.0
1985.1199999999953,55097.27215337341,36.30568104822534,0.0
1985.1599999999953,55836.673455328884,37.35520892038102,0.0
1985.1999999999953,56585.99517159312,38.4348128021554,0.0
1985.2399999999952,57345.37033727264,39.54534688512904,0.0
1985.2799999999952,58114.93376966559,40.68768939872034,0.0
1985.3199999999952,58894.82209208526,41.86274328027132,0.0
1985.3599999999951,59685.173758000645,43.071436863632336,0.0
1985.399999999995,60486.12907549826,44.31472458675106,0.0
1985.439999999995,61297.83023206941,45.59358771878523,0.0
1985.479999999995,62120.421319727146,46.909035107272324,0.0
1985.519999999995,62954.04836045737,48.26210394590402,0.0
1985.559999999995,63798.85933200838,49.65386056346795,0.0
1985.599999999995,64655.004194023415,51.08540123453442,0.0
1985.6399999999949,65522.634914520575,52.55785301248162,0.0
1985.6799999999948,66401.90549672485,54.07237458546851,0.0
1985.7199999999948,67292.97200625676,55.630157155981365,0.0
1985.7599999999948,68195.99259868238,57.23242534459659,0.0
1985.7999999999947,69111.12754742942,58.880438118619985,0.0
1985.8399999999947,70038.53927207433,60.575489746280184,0.0
1985.8799999999947,70978.39236700501,62.31891077717256,0.0
1985.9199999999946,71930.8536304645,64.11206904966845,0.0
1985.9599999999946,72896.09209398011,65.95637072602388,0.0
1985.9999999999945,73874.27905218364,67.85326135594178,0.0
1986.0399999999945,74865.58809302724,69.804226969362,0.0
1986.0799999999945,75870.1951284006,71.81079519927422,0.0
1986.1199999999944,76888.27842515445,73.87453643537027,0.0
1986.1599999999944,77920.0186365357,75.99706500937451,0.0
1986.1999999999944,78965.59883403976,78.18004041291317,0.0
1986.2399999999943,80025.20453968547,80.42516854880708,0.0
1986.2799999999943,81099.02375871799,82.73420301669562,0.0
1986.3199999999943,82187.24701274556,85.10894643392454,0.0
1986.3599999999942,83290.06737331556,87.55125179265502,0.0
1986.3999999999942,84407.68049593568,90.06302385417716,0.0
1986.4399999999941,85540.28465454621,92.64622058143765,0.0
1986.479999999994,86688.08077644896,95.30285461081836,0.0
1986.519999999994,87851.27247769924,98.03499476423033,0.0
1986.559999999994,89030.06609896655,100.84476760261647,0.0
1986.599999999994,90224.67074187034,103.73435902198534,0.0
1986.639999999994,91435.29830579704,106.7060158931287,0.0
1986.679999999994,92662.16352520444,109.76204774620626,0.0
1986.719999999994,93905.48400742,112.90482850141301,0.0
1986.7599999999939,95165.4802709395,116.13679824697675,0.0
1986.7999999999938,96442.37578423235,119.46046506576725,0.0
1986.8399999999938,97736.39700506051,122.87840691183254,0.0
1986.8799999999937,99047.77342031732,126.39327353821307,0.0
1986.9199999999937,100376.7375863933,130.0077884774208,0.0
1986.9599999999937,101723.52517007574,133.7247510760073,0.0
1986.9999999999936,103088.37498998882,137.5470385846829,0.0
1987.0399999999936,104471.52905858158,141.4776083054885,0.0
1987.0799999999936,105873.23262467058,145.5194997975611,0.0
1987.1199999999935,107293.7342165447,149.67583714307602,0.0
1987.1599999999935,108733.28568563926,153.94983127499057,0.0
1987.1999999999935,110192.14225078674,158.34478236825774,0.0
1987.2399999999934,111670.56254305188,162.86408229622262,0.0
1987.2799999999934,113168.80865115846,167.51121715396047,0.0
1987.3199999999933,114687.14616751544,172.28976985036184,0.0
1987.3599999999933,116225.84423485058,177.20342277081863,0.0
1987.3999999999933,117785.17559345881,182.2559605124147,0.0
1987.4399999999932,119365.41662907392,187.45127269357442,0.0
1987.4799999999932,120966.84742137113,192.79335684017596,0.0
1987.5199999999932,122589.75179310903,198.2863213501886,0.0
1987.5599999999931,124234.41735991903,203.9343885389487,0.0
1987.599999999993,125901.13558075063,209.7418977672453,0.0
1987.639999999993,127590.2018089811,215.7133086544437,0.0
1987.679999999993,129301.91534419802,221.85320437893554,0.0
1987.719999999993,131036.57948466338,228.16629506826402,0.0
1987.759999999993,132794.5015804682,234.65742128133567,0.0
1987.799999999993,134575.9930873862,241.3315575851946,0.0
1987.8399999999929,136381.36962143588,248.19381622890035,0.0
1987.8799999999928,138210.95101415997,255.2494509171187,0.0
1987.9199999999928,140065.0613686314,262.5038606861036,0.0
1987.9599999999928,141944.0291161952,269.96259388481997,0.0
1987.9999999999927,143848.18707395584,277.6313522640298,0.0
1988.0399999999927,145777.87250301952,285.5159951762394,0.0
1988.0799999999927,147733.42716750104,293.62254388948253,0.0
1988.1199999999926,149715.197394305,301.95718601799183,0.0
1988.1599999999926,151723.53413369157,310.52628007289485,0.0
1988.1999999999925,153758.79302063645,319.33636013615063,0.0
1988.2399999999925,155821.33443699544,328.3941406610312,0.0
1988.2799999999925,157911.5235744838,337.70652140253765,0.0
1988.3199999999924,160029.7304984809,347.280592481232,0.0
1988.3599999999924,162176.3302126705,357.1236395840573,0.0
1988.3999999999924,164351.70272452757,367.2431493058128,0.0
1988.4399999999923,166556.23311166235,377.64681463505,0.0
1988.4799999999923,168790.3115890324,388.34254058825263,0.0
1988.5199999999923,171054.3335770339,399.3384499962671,0.0
1988.5599999999922,173348.6997704832,410.6428894470557,0.0
1988.5999999999922,175673.81620850027,422.2644353889507,0.0
1988.6399999999921,178030.094345305,434.2119003986995,0.0
1988.679999999992,180417.9511219383,446.49433961870415,0.0
1988.719999999992,182837.8090389197,459.12105736797383,0.0
1988.759999999992,185290.09622985302,472.10161393143034,0.0
1988.799999999992,187775.24653599257,485.44583253232696,0.0
1988.839999999992,190293.69958178155,499.16380649266847,0.0
1988.879999999992,192845.90085137528,513.2659065866484,0.0
1988.919999999992,195432.3017661615,527.762788592252,0.0
1988.9599999999919,198053.35976329044,542.6654010463096,0.0
1988.9999999999918,200709.5383752273,557.9849932084238,0.0
1989.0399999999918,203401.30731034002,573.7331232393377,0.0
1989.0799999999917,206129.14253453535,589.9216665994581,0.0
1989.1199999999917,208893.5263539565,606.5628246733974,0.0
1989.1599999999917,211694.94749875547,623.6691336265523,0.0
1989.1999999999916,214533.90120795395,641.2534734998989,0.0
1989.2399999999916,217410.88931540586,659.3290775493416,0.0
1989.2799999999916,220326.4203368758,677.909541836124,0.0
1989.3199999999915,223281.0095582471,697.0088350749796,0.0
1989.3599999999915,226275.1791248738,716.6413087468762,0.0
1989.3999999999915,229309.45813209054,736.8217074833885,0.0
1989.4399999999914,232384.38271689505,757.5651797299166,0.0
1989.4799999999914,235500.49615081775,778.8872886951613,0.0
1989.5199999999913,238658.34893399314,800.8040235944576,0.0
1989.5599999999913,241858.49889044816,823.3318111947717,0.0
1989.5999999999913,245101.51126462224,846.4875276693683,0.0
1989.6399999999912,248387.95881913477,870.2885107703671,0.0
1989.6799999999912,251718.42193381494,894.7525723276235,0.0
1989.7199999999912,255093.48870601007,919.8980110825886,0.0
1989.7599999999911,258513.75505218783,945.7436258660309,0.0
1989.799999999991,261979.82481084843,972.3087291287359,0.0
1989.839999999991,265492.30984676303,999.6131608345381,0.0
1989.879999999991,269051.83015655464,1027.677302725286,0.0
